target,feat1,feat3
0.24199,233.83,0.0032724
0.24444,233.88,0.0032918
0.24422,233.92,0.0031447
0.24569,233.96,0.0040056
0.24272,234.0,0.0038949
0.2451,234.04,0.0039926
0.24512,234.08,0.0037982
0.24213,234.12,0.0039027
0.24336,234.17,0.003768
0.24403,234.21,0.0038294
0.24385,234.25,0.0040595
0.24606,234.29,0.0041282
0.24671,234.33,0.0038892
0.2445,234.38,0.003984
0.24741,234.42,0.0036261
0.24535,234.46,0.0039773
0.24539,234.5,0.0036193
0.24307,234.54,0.0040209
0.24777,234.58,0.0038579
0.24319,234.62,0.0040139
0.24813,234.67,0.003976
0.24464,234.71,0.0039323
0.24488,234.75,0.0038672
0.24742,234.79,0.0040186
0.24758,234.83,0.0035759
0.24717,234.88,0.003681
0.24478,234.92,0.0038778
0.24448,234.96,0.0038932
0.24639,235.0,0.0040248
0.2467,235.04,0.003935
0.24488,235.08,0.0036082
0.24783,235.12,0.0041005
0.24706,235.17,0.0042874
0.24586,235.21,0.0038773
0.24754,235.25,0.0040481
0.24589,235.29,0.0039212
0.24961,235.33,0.003775
0.24981,235.38,0.0040087
0.24989,235.42,0.0037702
0.25004,235.46,0.0040062
0.24864,235.5,0.0038542
0.25086,235.54,0.0036804
0.25057,235.58,0.0039342
0.24896,235.62,0.0038333
0.24919,235.67,0.0039998
0.2487,235.71,0.0040454
0.25148,235.75,0.0038967
0.24986,235.79,0.0039737
0.25081,235.83,0.0040281
0.24888,235.88,0.0038884
0.25019,235.92,0.0039573
0.24957,235.96,0.0038515
0.25204,236.0,0.0038314
0.25039,236.04,0.003849
0.24765,236.08,0.0040401
0.25069,236.12,0.0036781
0.25257,236.17,0.0038084
0.24909,236.21,0.0041114
0.24973,236.25,0.0037359
0.24832,236.29,0.0040534
0.25325,236.33,0.0037137
0.25144,236.38,0.003997
0.25287,236.42,0.0039344
0.25341,236.46,0.0042318
0.25009,236.5,0.0046435
0.24925,236.54,0.0045833
0.24939,236.58,0.0039801
0.25304,236.62,0.0041743
0.25168,236.67,0.0039804
0.2538,236.71,0.0041723
0.25235,236.75,0.0042504
0.25207,236.79,0.0042097
0.25415,236.83,0.0042983
0.25295,236.88,0.0041409
0.2518,236.92,0.0040311
0.25138,236.96,0.0043042
0.25302,237.0,0.0042551
0.25192,237.04,0.0041327
0.25422,237.08,0.0041714
0.25306,237.12,0.0037126
0.25315,237.17,0.0044535
0.25412,237.21,0.0043054
0.25304,237.25,0.0043059
0.25515,237.29,0.0039986
0.25178,237.33,0.003948
0.25395,237.38,0.0039612
0.25549,237.42,0.0042716
0.25414,237.46,0.0044147
0.2565,237.5,0.0037059
0.25263,237.54,0.0045621
0.25383,237.58,0.0042164
0.25699,237.62,0.0043226
0.2567,237.67,0.004307
0.25357,237.71,0.0043376
0.25515,237.75,0.0041726
0.25406,237.79,0.0040717
0.25661,237.83,0.0044644
0.25637,237.88,0.0042108
0.25427,237.92,0.0041967
0.25722,237.96,0.0040358
0.25749,238.0,0.0043597
0.25782,238.04,0.0040903
0.2586,238.08,0.0042821
0.25837,238.12,0.004304
0.25507,238.17,0.004338
0.25735,238.21,0.0042305
0.25838,238.25,0.0041428
0.25499,238.29,0.0043055
0.25641,238.33,0.0040168
0.25793,238.38,0.0042772
0.257,238.42,0.004518
0.25612,238.46,0.0042231
0.25828,238.5,0.0043324
0.25813,238.54,0.0043319
0.25744,238.58,0.0042633
0.2556,238.62,0.0042796
0.25794,238.67,0.0040789
0.25842,238.71,0.0041798
0.25618,238.75,0.0043776
0.25795,238.79,0.004303
0.26069,238.83,0.0068421
0.26087,238.88,0.0063331
0.25881,238.92,0.0063805
0.26046,238.96,0.0062827
0.25881,239.0,0.0063425
0.25857,239.04,0.0066953
0.25687,239.08,0.0064689
0.25736,239.12,0.0062657
0.26161,239.17,0.0065097
0.25953,239.21,0.0068528
0.25811,239.25,0.006458
0.25758,239.29,0.0063787
0.25771,239.33,0.0063402
0.25524,239.38,0.0064224
0.258,239.42,0.00651
0.25888,239.46,0.0065792
0.25395,239.5,0.0064618
0.25453,239.54,0.0062263
0.25741,239.58,0.0063283
0.25539,239.62,0.0063592
0.25214,239.67,0.0067242
0.25426,239.71,0.0062233
0.25397,239.75,0.0063165
0.25462,239.79,0.0065332
0.25246,239.83,0.0066788
0.25108,239.88,0.0064613
0.25125,239.92,0.0066192
0.25145,239.96,0.0063273
0.24976,240.0,0.006383
0.251,240.04,0.0064039
0.24882,240.08,0.0063298
0.25154,240.12,0.0065404
0.24715,240.17,0.0062665
0.24845,240.21,0.0062384
0.24604,240.25,0.0064919
0.24696,240.29,0.0064766
0.2496,240.33,0.0064179
0.2455,240.38,0.0064804
0.24815,240.42,0.0064773
0.24568,240.46,0.0064612
0.24411,240.5,0.0065314
0.24467,240.54,0.0065451
0.24584,240.58,0.0064592
0.24329,240.62,0.0064832
0.24541,240.67,0.0065271
0.24581,240.71,0.0065923
0.24263,240.75,0.0065283
0.24129,240.79,0.0069568
0.2407,240.83,0.0065148
0.24256,240.88,0.0065589
0.24178,240.92,0.0064716
0.24166,240.96,0.0067181
0.24207,241.0,0.0065651
0.23941,241.04,0.0062878
0.24109,241.08,0.0063541
0.2385,241.12,0.0063402
0.23697,241.17,0.0068607
0.24015,241.21,0.0061345
0.23801,241.25,0.0064226
0.23992,241.29,0.0061604
0.23944,241.33,0.0063126
0.23702,241.38,0.0063728
0.23562,241.42,0.0062534
0.23604,241.46,0.0064558
0.23643,241.5,0.0064186
0.23626,241.54,0.0064479
0.23498,241.58,0.0065161
0.23197,241.62,0.006399
0.23207,241.67,0.0064375
0.23389,241.71,0.0065225
0.23154,241.75,0.0064439
0.23307,241.79,0.0062984
0.22997,241.83,0.0066034
0.22938,241.88,0.0064647
0.2325,241.92,0.0064174
0.23168,241.96,0.0064293
